I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,-0.015,,0.013,-0.002,-0.009,,,,,,
,-0.014,,0.005,0.01,-0.016,,,,,,
,-0.015,,0.005,0.012,-0.016,,,,,,
,-0.014,,0.004,0.012,-0.016,,,,,,
,-0.015,,-0.005,0.034,-0.028,,,,,,
,-0.014,,-0.008,0.04,-0.031,,,,,,
,-0.015,,-0.005,0.035,-0.029,,,,,,
,-0.014,,-0.007,0.037,-0.028,,,,,,
,-0.015,,-0.002,0.029,-0.025,,,,,,
,-0.014,,-0.007,0.037,-0.028,,,,,,
,-0.018,,0.001,0.024,-0.025,,,,,,
,-0.02,,0.001,0.028,-0.028,,,,,,
,-0.023,,0.01,0.016,-0.025,,,,,,
,-0.025,,0.0,0.041,-0.038,,,,,,
,-0.028,,0.028,-0.013,-0.014,,,,,,
,-0.03,,0.058,-0.072,0.013,,,,,,
,-0.031,,0.039,-0.032,-0.007,,,,,,
,-0.048,,0.049,-0.026,-0.022,,,,,,
,-0.055,,0.061,-0.04,-0.02,,,,,,
,-0.054,,0.054,-0.027,-0.026,,,,,,
,-0.057,,0.023,0.04,-0.062,,,,,,
,-0.061,,0.067,-0.043,-0.024,,,,,,
,-0.058,,0.095,-0.102,0.007,,,,,,
,-0.062,,0.093,-0.092,0.0,,,,,,
,-0.064,,0.029,0.039,-0.067,,,,,,
,-0.065,,0.012,0.073,-0.085,,,,,,
,-0.062,,0.025,0.045,-0.069,,,,,,
,-0.06,,0.032,0.025,-0.057,,,,,,
,-0.058,,0.039,0.008,-0.047,,,,,,
,-0.054,,0.047,-0.012,-0.033,,,,,,
,-0.055,,0.049,-0.014,-0.033,,,,,,
,-0.05,,0.033,0.009,-0.041,,,,,,
,-0.05,,0.036,0.003,-0.039,,,,,,
,-0.047,,0.031,0.008,-0.039,,,,,,
,-0.044,,0.03,0.006,-0.036,,,,,,
,-0.042,,0.03,0.004,-0.034,,,,,,
,-0.039,,0.027,0.004,-0.031,,,,,,
,-0.04,,0.028,0.006,-0.032,,,,,,
,-0.034,,0.032,-0.013,-0.018,,,,,,
,-0.036,,0.045,-0.034,-0.009,,,,,,
,-0.026,,0.048,-0.056,0.008,,,,,,
,-0.007,,0.023,-0.036,0.012,,,,,,
,0.007,,-0.003,-0.006,0.008,,,,,,
,0.023,,-0.041,0.046,-0.005,,,,,,
,0.047,,-0.121,0.172,-0.049,,,,,,
,0.065,,-0.196,0.295,-0.099,,,,,,
,0.097,,-0.291,0.436,-0.145,,,,,,
,0.079,,-0.315,0.51,-0.195,,,,,,
,0.058,,-0.269,0.451,-0.182,,,,,,
,0.036,,-0.198,0.342,-0.144,,,,,,
,0.018,,-0.128,0.23,-0.101,,,,,,
,0.005,,-0.062,0.117,-0.054,,,,,,
,-0.008,,0.01,-0.009,-0.001,,,,,,
,-0.022,,0.062,-0.09,0.028,,,,,,
,-0.029,,0.058,-0.071,0.013,,,,,,
,-0.038,,0.061,-0.065,0.003,,,,,,
,-0.035,,0.048,-0.043,-0.004,,,,,,
,-0.034,,0.042,-0.034,-0.008,,,,,,
,-0.03,,0.036,-0.028,-0.007,,,,,,
,-0.03,,0.036,-0.027,-0.008,,,,,,
,-0.026,,0.03,-0.021,-0.009,,,,,,
,-0.024,,0.027,-0.019,-0.008,,,,,,
,-0.024,,0.025,-0.014,-0.011,,,,,,
,-0.019,,0.021,-0.012,-0.008,,,,,,
,-0.019,,0.017,-0.006,-0.011,,,,,,
,-0.014,,0.013,-0.003,-0.008,,,,,,
,-0.015,,0.011,0.001,-0.011,,,,,,
,-0.011,,0.007,0.003,-0.009,,,,,,
,-0.009,,0.004,0.004,-0.009,,,,,,
,-0.011,,0.017,-0.018,0.001,,,,,,
,-0.015,,0.041,-0.06,0.019,,,,,,
,-0.02,,0.06,-0.091,0.03,,,,,,
,-0.016,,0.046,-0.069,0.022,,,,,,
,-0.014,,0.005,0.012,-0.016,,,,,,
,-0.011,,-0.002,0.021,-0.019,,,,,,
,-0.009,,-0.012,0.041,-0.027,,,,,,
,-0.008,,0.016,-0.019,0.002,,,,,,
,-0.004,,0.064,-0.121,0.057,,,,,,
,-0.005,,0.032,-0.056,0.023,,,,,,
,0.0,,0.006,-0.012,0.005,,,,,,
,0.0,,-0.006,0.013,-0.006,,,,,,
,0.004,,-0.024,0.04,-0.016,,,,,,
,0.004,,-0.019,0.031,-0.012,,,,,,
,0.006,,0.005,-0.023,0.016,,,,,,
,0.01,,0.012,-0.041,0.028,,,,,,
,0.009,,0.0,-0.014,0.015,,,,,,
,0.014,,-0.009,-0.004,0.012,,,,,,
,0.015,,-0.018,0.013,0.003,,,,,,
,0.015,,0.004,-0.033,0.027,,,,,,
,0.018,,0.007,-0.043,0.035,,,,,,
,0.02,,0.002,-0.037,0.033,,,,,,
,0.019,,0.001,-0.032,0.03,,,,,,
,0.024,,-0.003,-0.03,0.033,,,,,,
,0.029,,0.002,-0.049,0.046,,,,,,
,0.046,,-0.014,-0.042,0.055,,,,,,
,0.057,,-0.025,-0.036,0.06,,,,,,
,0.053,,-0.021,-0.039,0.059,,,,,,
,0.056,,-0.024,-0.036,0.06,,,,,,
,0.053,,-0.02,-0.04,0.059,,,,,,
,0.061,,,,,0.07,0.268,0.258,,,
,0.094,,,,,0.069,0.291,0.284,,,
,0.095,,,,,0.07,0.307,0.301,,,
,0.095,,,,,0.069,0.329,0.315,,,
,0.103,,,,,0.07,0.337,0.343,,,
,0.116,,,,,0.069,0.356,0.377,,,
,0.121,,,,,0.07,0.366,0.4,,,
,0.14,,,,,0.069,0.38,0.412,,,
,0.16,,,,,0.07,0.389,0.43,,,
,0.159,,,,,0.069,0.395,0.443,,,
,0.16,,,,,0.07,0.417,0.448,,,
,0.162,,,,,0.069,0.415,0.458,,,
,0.166,,,,,0.07,0.413,0.459,,,
,0.163,,,,,0.069,0.409,0.463,,,
,0.17,,,,,0.07,0.408,0.465,,,
,0.17,,,,,0.069,0.404,0.456,,,
,0.164,,,,,0.07,0.406,0.438,,,
,0.159,,,,,0.07,0.382,0.423,,,
,0.153,,,,,0.069,0.357,0.405,,,
,0.137,,,,,0.07,0.332,0.371,,,
,0.118,,,,,0.069,0.299,0.324,,,
,0.099,,,,,0.07,0.27,0.277,,,
,0.081,,,,,0.069,0.237,0.233,,,
,0.061,,,,,0.07,0.203,0.186,,,
,0.046,,,,,0.069,0.172,0.15,,,
,0.029,,,,,0.07,0.139,0.121,,,
,0.017,,,,,0.068,0.119,0.094,,,
,0.008,,,,,0.075,0.101,0.074,,,
,0.004,,,,,0.082,0.081,0.052,,,
,-0.001,,,,,0.078,0.068,0.031,,,
,-0.006,,,,,0.08,0.06,0.01,,,
,-0.012,,,,,0.074,0.051,-0.005,,,
,-0.018,,,,,0.075,0.045,-0.022,,,
,-0.028,,,,,0.071,0.041,-0.037,,,
,-0.037,,,,,0.069,0.039,-0.041,,,
,-0.044,,,,,0.07,0.036,-0.039,,,
,-0.045,,,,,0.067,0.034,-0.04,,,
,-0.044,,,,,0.064,0.03,-0.039,,,
,-0.045,,,,,0.064,0.029,-0.041,,,
,-0.044,,,,,0.059,0.028,-0.038,,,
,-0.045,,,,,0.06,0.024,-0.057,,,
,-0.044,,,,,0.059,0.022,-0.066,,,
,-0.045,,,,,0.055,0.019,-0.064,,,
,-0.044,,,,,0.054,0.02,-0.065,,,
,-0.045,,,,,0.055,0.014,-0.064,,,
,-0.044,,,,,0.054,0.015,-0.065,,,
,-0.045,,,,,0.055,0.011,-0.064,,,
,-0.044,,,,,0.054,0.01,-0.065,,,
,-0.045,,,,,0.055,0.006,-0.064,,,
,-0.044,,,,,0.054,0.004,-0.065,,,
,-0.045,,,,,0.055,0.004,-0.064,,,
,-0.044,,,,,0.054,0.0,-0.065,,,
,-0.045,,,,,0.055,0.0,-0.064,,,
,-0.044,,,,,0.054,-0.003,-0.065,,,
,-0.045,,,,,0.055,-0.005,-0.063,,,
,-0.044,,,,,0.053,-0.003,-0.059,,,
,-0.045,,,,,0.05,0.0,-0.06,,,
,-0.044,,,,,0.049,0.0,-0.059,,,
,-0.045,,,,,0.049,0.0,-0.06,,,
,-0.045,,,,,0.049,0.0,-0.059,,,
,-0.044,,,,,0.045,0.0,-0.06,,,
,-0.045,,,,,0.044,0.0,-0.059,,,
,-0.043,,,,,0.045,0.001,-0.06,,,
,-0.039,,,,,0.045,0.005,-0.059,,,
,-0.04,,,,,0.043,0.004,-0.06,,,
,-0.038,,,,,0.039,0.005,-0.059,,,
,-0.035,,,,,0.04,0.004,-0.06,,,
,-0.034,,,,,0.039,0.005,-0.06,,,
,-0.035,,,,,0.039,0.005,-0.056,,,
,-0.033,,,,,0.041,0.003,-0.054,,,
,-0.029,,,,,0.045,0.0,-0.051,,,
,-0.03,,,,,0.044,-0.001,-0.049,,,
,-0.028,,,,,0.047,-0.006,-0.048,,,
,-0.024,,,,,0.05,0.0,-0.044,,,
,-0.025,,,,,0.049,0.004,-0.044,,,
,-0.024,,,,,0.05,0.01,-0.038,,,
,-0.028,,,,,0.055,0.015,-0.041,,,
,-0.03,,,,,0.055,0.024,-0.034,,,
,-0.029,,,,,0.061,0.038,-0.033,,,
,-0.03,,,,,0.057,0.043,-0.025,,,
,-0.029,,,,,0.054,0.038,-0.026,,,
,-0.03,,,,,0.049,0.041,-0.021,,,
,-0.029,,,,,0.046,0.037,-0.019,,,
,-0.033,,,,,0.037,0.035,-0.012,,,
,-0.035,,,,,0.027,0.033,-0.012,,,
,-0.034,,,,,0.016,0.036,-0.005,,,
,-0.035,,,,,0.005,0.026,0.008,,,
,-0.034,,,,,0.035,0.076,0.033,,,
,-0.035,,,,,0.051,0.059,0.0,,,
,-0.034,,,,,0.027,-0.005,-0.053,,,
,-0.043,,,,,0.018,-0.01,-0.047,,,
,-0.045,,,,,-0.005,-0.034,-0.051,,,
,-0.044,,,,,0.033,0.021,-0.048,,,
,-0.045,,,,,0.047,0.043,-0.051,,,
,-0.044,,,,,0.021,0.016,-0.048,,,
,-0.045,,,,,0.004,0.0,-0.052,,,
,-0.044,,,,,-0.016,-0.022,-0.078,,,
,-0.055,,,,,-0.015,-0.038,-0.082,,,
,-0.064,,,,,-0.014,-0.059,-0.078,,,
,-0.071,,,,,-0.01,-0.061,-0.076,,,
,-0.078,,,,,-0.008,-0.059,-0.076,,,
,-0.087,,,,,-0.005,-0.06,-0.108,,,
,-0.083,,,,,-0.003,-0.059,-0.111,,,
,-0.086,,,,,0.0,-0.06,-0.109,,,
,-0.082,,,,,0.002,-0.059,-0.109,,,
,-0.079,,,,,0.004,-0.059,-0.11,,,
,-0.08,,,,,0.008,-0.054,-0.106,,,
,-0.08,,,,,0.01,-0.055,-0.104,,,
,-0.076,,,,,0.012,-0.054,-0.105,,,
,-0.074,,,,,0.015,-0.055,-0.105,,,
,-0.075,,,,,0.015,-0.054,-0.104,,,
,-0.071,,,,,0.02,-0.055,-0.099,,,
,-0.069,,,,,0.02,-0.052,-0.1,,,
,-0.07,,,,,0.019,-0.05,-0.099,,,
,-0.069,,,,,0.021,-0.047,-0.1,,,
,-0.065,,,,,0.025,-0.045,-0.098,,,
,-0.064,,,,,0.024,-0.042,-0.086,,,
,-0.065,,,,,0.024,-0.039,-0.078,,,
,-0.063,,,,,0.028,-0.039,-0.071,,,
,-0.039,,,,,0.03,-0.028,-0.058,,,
,-0.014,,,,,0.03,-0.016,-0.023,,,
,0.006,,,,,0.029,0.0,0.08,,,
,0.017,,,,,0.011,0.031,0.191,,,
,0.03,,,,,-0.057,0.053,0.281,,,
,0.04,,,,,-0.193,0.004,0.37,,,
,0.068,,,,,-0.354,-0.112,0.419,,,
,0.061,,,,,-0.562,-0.434,0.304,,,
,0.041,,,,,-0.725,-0.883,-0.082,,,
,0.028,,,,,-0.838,-1.31,-0.471,,,
,0.015,,,,,-0.957,-1.57,-0.735,,,
,0.001,,,,,-0.999,-1.707,-1.01,,,
,-0.011,,,,,-0.944,-1.77,-1.254,,,
,-0.024,,,,,-0.85,-1.68,-1.347,,,
,-0.038,,,,,-0.732,-1.416,-1.174,,,
,-0.042,,,,,-0.59,-1.126,-0.958,,,
,-0.039,,,,,-0.431,-0.842,-0.736,,,
,-0.037,,,,,-0.352,-0.646,-0.586,,,
,-0.034,,,,,-0.27,-0.486,-0.458,,,
,-0.035,,,,,-0.17,-0.33,-0.304,,,
,-0.029,,,,,-0.056,-0.134,-0.172,,,
,-0.03,,,,,0.032,-0.001,-0.062,,,
,-0.026,,,,,0.027,0.019,-0.037,,,
,-0.024,,,,,0.056,0.055,-0.023,,,
,-0.021,,,,,0.082,0.064,-0.006,,,
,-0.019,,,,,0.077,0.059,0.005,,,
,-0.019,,,,,0.082,0.095,0.026,,,
,-0.014,,,,,0.076,0.1,0.041,,,
,-0.015,,,,,0.089,0.112,0.063,,,
,-0.011,,,,,0.102,0.125,0.073,,,
,-0.009,,,,,0.099,0.125,0.076,,,
,-0.01,,,,,0.099,0.124,0.073,,,
,-0.009,,,,,0.094,0.125,0.076,,,
,-0.01,,,,,0.095,0.124,0.073,,,
,-0.009,,,,,0.091,0.125,0.076,,,
,-0.01,,,,,0.089,0.124,0.073,,,
,-0.005,,,,,0.09,0.125,0.08,,,
,-0.004,,,,,0.086,0.124,0.079,,,
,-0.005,,,,,0.084,0.131,0.08,,,
,-0.004,,,,,0.084,0.138,0.079,,,
,-0.005,,,,,0.079,0.14,0.081,,,
,-0.004,,,,,0.079,0.14,0.078,,,
,-0.005,,,,,0.08,0.145,0.08,,,
,0.0,,,,,0.075,0.144,0.083,,,
,0.0,,,,,0.075,0.146,0.089,,,
,0.001,,,,,0.074,0.149,0.091,,,
,0.005,,,,,0.075,0.15,0.097,,,
,0.004,,,,,0.074,0.149,0.099,,,
,0.007,,,,,0.075,0.171,0.121,,,
,0.01,,,,,0.074,0.184,0.134,,,
,0.009,,,,,0.075,0.184,0.14,,,
,0.01,,,,,0.074,0.185,0.138,,,
,0.018,,,,,0.075,0.184,0.146,,,
,0.025,,,,,0.074,0.198,0.156,,,
,0.033,,,,,0.076,0.212,0.171,,,
,0.036,,,,,0.073,0.208,0.179,,,
,0.045,,,,,0.078,0.212,0.194,,,
,0.049,,,,,0.087,0.232,0.217,,,
,0.058,,,,,0.084,0.264,0.237,,,
,0.074,,,,,0.085,0.289,0.258,,,
,0.081,,,,,0.084,0.301,0.278,,,
,0.086,,,,,0.084,0.317,0.293,,,
,0.092,,,,,0.085,0.326,0.305,,,
,0.105,,,,,0.084,0.327,0.319,,,
,0.113,,,,,0.085,0.341,0.36,,,
,0.116,,,,,0.084,0.365,0.383,,,
,0.129,,,,,0.085,0.392,0.408,,,
,0.138,,,,,0.084,0.404,0.417,,,
,0.147,,,,,0.085,0.409,0.433,,,
,0.159,,,,,0.084,0.417,0.45,,,
,0.154,,,,,0.085,0.424,0.467,,,
,0.151,,,,,0.084,0.414,0.474,,,
,0.149,,,,,0.085,0.413,0.475,,,
,0.146,,,,,0.084,0.407,0.474,,,
,0.143,,,,,0.085,0.402,0.476,,,
,0.14,,,,,0.084,0.396,0.468,,,
,0.138,,,,,0.085,0.393,0.449,,,
,0.135,,,,,0.084,0.372,0.434,,,
,0.132,,,,,0.085,0.358,0.406,,,
,0.117,,,,,0.086,0.342,0.374,,,
,0.1,,,,,0.107,0.313,0.33,,,
,0.086,,,,,0.092,0.229,0.238,,,
,0.073,,,,,0.087,0.211,0.188,,,
,0.057,,,,,0.068,0.185,0.157,,,
,0.042,,,,,0.083,0.174,0.154,,,
,0.025,,,,,0.086,0.13,0.116,,,
,0.01,,,,,0.095,0.069,0.05,,,
,0.001,,,,,0.081,0.059,0.039,,,
,-0.006,,,,,0.116,0.105,0.083,,,
,-0.013,,,,,0.106,0.096,0.059,,,
,-0.021,,,,,0.03,0.004,-0.035,,,
,-0.026,,,,,0.057,0.014,-0.019,,,
,-0.032,,,,,0.045,0.003,-0.029,,,
,-0.037,,,,,0.053,0.007,-0.021,,,
,-0.048,,,,,0.046,0.002,-0.027,,,
,-0.044,,,,,0.052,0.001,-0.022,,,
,-0.045,,,,,0.047,-0.001,-0.028,,,
,-0.044,,,,,0.051,-0.001,-0.041,,,
,-0.045,,,,,0.048,-0.006,-0.046,,,
,-0.041,,,,,0.051,-0.006,-0.043,,,
,-0.039,,,,,0.048,-0.011,-0.045,,,
,-0.039,,,,,0.051,-0.009,-0.044,,,
,-0.04,,,,,0.048,-0.016,-0.045,,,
,-0.038,,,,,0.051,-0.013,-0.044,,,
,-0.034,,,,,0.049,-0.013,-0.045,,,
,-0.035,,,,,0.056,-0.005,-0.044,,,
,-0.035,,,,,0.053,-0.006,-0.045,,,
,-0.034,,,,,0.055,0.0,-0.044,,,
,-0.036,,,,,0.054,0.0,-0.045,,,
,-0.04,,,,,0.055,0.004,-0.044,,,
,-0.039,,,,,0.054,0.004,-0.045,,,
,-0.04,,,,,0.055,0.009,-0.048,,,
,-0.039,,,,,0.054,0.009,-0.05,,,
,-0.04,,,,,0.055,0.005,-0.049,,,
,-0.039,,,,,0.054,0.004,-0.049,,,
,-0.04,,,,,0.055,0.005,-0.051,,,
,-0.039,,,,,0.05,0.0,-0.055,,,
,-0.04,,,,,0.05,0.0,-0.054,,,
,-0.039,,,,,0.049,0.0,-0.055,,,
,-0.04,,,,,0.05,0.0,-0.055,,,
,-0.039,,,,,0.049,-0.005,-0.06,,,
,-0.04,,,,,0.05,-0.004,-0.059,,,
,-0.036,,,,,0.049,-0.005,-0.06,,,
,-0.034,,,,,0.046,-0.008,-0.059,,,
,-0.035,,,,,0.044,-0.01,-0.059,,,
,-0.034,,,,,0.045,-0.009,-0.054,,,
,-0.035,,,,,0.044,-0.009,-0.055,,,
,-0.034,,,,,0.045,-0.004,-0.052,,,
,-0.03,,,,,0.044,-0.005,-0.049,,,
,-0.029,,,,,0.046,-0.004,-0.05,,,
,-0.03,,,,,0.049,-0.005,-0.047,,,
,-0.029,,,,,0.051,-0.003,-0.044,,,
,-0.03,,,,,0.054,-0.005,-0.045,,,
,-0.027,,,,,0.055,0.002,-0.043,,,
,-0.025,,,,,0.065,0.007,-0.036,,,
,-0.022,,,,,0.083,0.013,-0.032,,,
,-0.019,,,,,0.073,0.017,-0.028,,,
,-0.017,,,,,0.068,0.025,-0.022,,,
,-0.014,,,,,0.058,0.026,-0.017,,,
,-0.012,,,,,0.062,0.044,-0.014,,,
,-0.009,,,,,0.076,0.065,-0.022,,,
,-0.006,,,,,0.075,0.051,-0.021,,,
,-0.004,,,,,0.071,0.03,-0.013,,,
,-0.001,,,,,0.069,0.056,-0.011,,,
,0.001,,,,,0.066,0.088,-0.001,,,
,0.004,,,,,0.059,0.067,-0.023,,,
,0.005,,,,,0.056,0.061,0.0,,,
,0.001,,,,,0.051,0.045,0.022,,,
,-0.005,,,,,0.045,0.035,0.001,,,
,-0.013,,,,,0.042,0.015,-0.012,,,
,-0.016,,,,,0.037,0.002,-0.027,,,
,-0.025,,,,,0.034,-0.011,-0.049,,,
,-0.032,,,,,0.035,-0.016,-0.056,,,
,-0.037,,,,,0.033,-0.023,-0.053,,,
,-0.039,,,,,0.029,-0.024,-0.055,,,
,-0.042,,,,,0.03,-0.032,-0.055,,,
,-0.044,,,,,0.03,-0.035,-0.073,,,
,-0.048,,,,,0.027,-0.04,-0.083,,,
,-0.05,,,,,0.023,-0.049,-0.089,,,
,-0.053,,,,,0.026,-0.056,-0.089,,,
,-0.055,,,,,0.022,-0.053,-0.091,,,
,-0.061,,,,,0.019,-0.055,-0.095,,,
,-0.06,,,,,0.02,-0.054,-0.094,,,
,-0.059,,,,,0.019,-0.055,-0.097,,,
,-0.06,,,,,0.023,-0.054,-0.1,,,
,-0.059,,,,,0.025,-0.055,-0.1,,,
,-0.06,,,,,0.024,-0.054,-0.098,,,
,-0.06,,,,,0.025,-0.055,-0.095,,,
,-0.058,,,,,0.024,-0.054,-0.094,,,
,-0.054,,,,,0.025,-0.055,-0.095,,,
,-0.055,,,,,0.024,-0.054,-0.094,,,
,-0.054,,,,,0.025,-0.055,-0.095,,,
,-0.055,,,,,0.024,-0.054,-0.091,,,
,-0.054,,,,,0.025,-0.051,-0.089,,,
,-0.055,,,,,0.024,-0.048,-0.089,,,
,-0.052,,,,,0.024,-0.051,-0.09,,,
,-0.05,,,,,0.025,-0.044,-0.088,,,
,-0.046,,,,,0.025,-0.045,-0.091,,,
,-0.045,,,,,0.02,-0.044,-0.071,,,
,-0.035,,,,,0.018,-0.039,-0.051,,,
,-0.012,,,,,0.016,-0.018,-0.002,,,
,0.005,,,,,0.01,-0.007,0.116,,,
,0.027,,,,,-0.031,0.011,0.202,,,
,0.04,,,,,-0.127,-0.014,0.282,,,
,0.066,,,,,-0.274,-0.058,0.333,,,
,0.077,,,,,-0.473,-0.272,0.307,,,
,0.062,,,,,-0.676,-0.677,0.113,,,
,0.034,,,,,-0.81,-1.145,-0.338,,,
,0.0,,,,,-0.924,-1.462,-0.623,,,
,-0.014,,,,,-1.002,-1.644,-0.839,,,
,-0.019,,,,,-0.941,-1.706,-1.021,,,
,-0.024,,,,,-0.913,-1.714,-1.241,,,
,-0.03,,,,,-0.875,-1.652,-1.349,,,
,-0.028,,,,,-0.715,-1.354,-1.111,,,
,-0.043,,,,,-0.554,-1.06,-0.903,,,
,-0.047,,,,,-0.43,-0.8,-0.7,,,
,-0.042,,,,,-0.317,-0.579,-0.529,,,
,-0.041,,,,,-0.235,-0.41,-0.387,,,
,-0.037,,,,,-0.114,-0.213,-0.222,,,
,-0.035,,,,,-0.014,-0.076,-0.107,,,
,-0.032,,,,,0.042,-0.002,-0.057,,,
,-0.03,,,,,0.067,0.014,-0.039,,,
,-0.026,,,,,0.063,0.034,-0.024,,,
,-0.024,,,,,0.066,0.052,-0.008,,,
,-0.021,,,,,0.067,0.064,0.001,,,
,-0.019,,,,,0.071,0.071,0.013,,,
,-0.016,,,,,0.068,0.078,0.022,,,
,-0.014,,,,,0.073,0.092,0.034,,,
,-0.013,,,,,0.08,0.102,0.038,,,
,-0.009,,,,,0.086,0.104,0.041,,,
,-0.01,,,,,0.084,0.107,0.044,,,
,-0.009,,,,,0.085,0.109,0.047,,,
,-0.01,,,,,0.083,0.115,0.057,,,
,-0.005,,,,,0.09,0.125,0.065,,,
,-0.005,,,,,0.089,0.124,0.065,,,
,-0.004,,,,,0.09,0.125,0.07,,,
,-0.005,,,,,0.089,0.124,0.07,,,
,-0.001,,,,,0.093,0.127,0.075,,,
,0.0,,,,,0.095,0.136,0.073,,,
,0.0,,,,,0.095,0.139,0.078,,,
,0.0,,,,,0.094,0.141,0.079,,,
,0.0,,,,,0.095,0.145,0.081,,,
,0.003,,,,,0.097,0.147,0.087,,,
,0.005,,,,,0.101,0.156,0.095,,,
,0.005,,,,,0.099,0.164,0.096,,,
,0.01,,,,,0.1,0.17,0.104,,,
,0.009,,,,,0.099,0.173,0.115,,,
,0.009,,,,,0.1,0.177,0.122,,,
,0.014,,,,,0.099,0.183,0.131,,,
,0.015,,,,,0.1,0.2,0.138,,,
,0.014,,,,,0.099,0.206,0.143,,,
,0.023,,,,,0.1,0.212,0.156,,,
,0.034,,,,,0.099,0.214,0.162,,,
,0.038,,,,,0.1,0.22,0.17,,,
,0.035,,,,,0.099,0.22,0.174,,,
,0.055,,,,,0.1,0.239,0.196,,,
,0.071,,,,,0.103,0.272,0.22,,,
,0.068,,,,,0.106,0.276,0.23,,,
,0.075,,,,,0.104,0.288,0.247,,,
,0.072,,,,,0.105,0.303,0.268,,,
,0.091,,,,,0.096,0.333,0.301,,,
,0.11,,,,,0.095,0.357,0.321,,,
,0.111,,,,,0.085,0.361,0.331,,,
,0.117,,,,,0.09,0.376,0.363,,,
,0.12,,,,,0.125,0.425,0.415,,,
,0.124,,,,,0.117,0.436,0.422,,,
,0.134,,,,,0.098,0.433,0.418,,,
,0.148,,,,,0.085,0.436,0.42,,,
,0.155,,,,,0.072,0.433,0.42,,,
,0.161,,,,,0.071,0.436,0.437,,,
,0.164,,,,,0.068,0.433,0.449,,,
,0.168,,,,,0.075,0.439,0.465,,,
,0.173,,,,,0.092,0.45,0.472,,,
,0.174,,,,,0.089,0.432,0.452,,,
,0.165,,,,,0.086,0.416,0.436,,,
,0.157,,,,,0.084,0.403,0.422,,,
,0.15,,,,,0.081,0.381,0.39,,,
,0.136,,,,,0.079,0.344,0.35,,,
,0.117,,,,,0.078,0.307,0.305,,,
,0.099,,,,,0.074,0.25,0.238,,,
,0.08,,,,,0.075,0.223,0.207,,,
,0.065,,,,,0.073,0.199,0.186,,,
,0.051,,,,,0.07,0.176,0.155,,,
,0.038,,,,,0.069,0.155,0.115,,,
,0.024,,,,,0.07,0.136,0.084,,,
,0.019,,,,,0.068,0.115,0.05,,,
,0.008,,,,,0.064,0.096,0.029,,,
,0.005,,,,,0.065,0.075,0.019,,,
,0.0,,,,,0.063,0.058,0.006,,,
,-0.009,,,,,0.059,0.051,-0.003,,,
,-0.015,,,,,0.06,0.042,-0.012,,,
,-0.019,,,,,0.059,0.034,-0.015,,,
,-0.026,,,,,0.062,0.027,-0.02,,,
,-0.027,,,,,0.065,0.024,-0.023,,,
,-0.035,,,,,0.064,0.025,-0.029,,,
,-0.039,,,,,0.065,0.024,-0.035,,,
,-0.044,,,,,0.064,0.025,-0.038,,,
,-0.042,,,,,0.065,0.024,-0.042,,,
,-0.039,,,,,0.064,0.025,-0.047,,,
,-0.04,,,,,0.065,0.021,-0.05,,,
,-0.039,,,,,0.064,0.019,-0.049,,,
,-0.04,,,,,0.065,0.02,-0.049,,,
,-0.039,,,,,0.064,0.019,-0.05,,,
,-0.04,,,,,0.065,0.019,-0.049,,,
,-0.036,,,,,0.064,0.02,-0.05,,,
,-0.034,,,,,0.065,0.019,-0.049,,,
,-0.035,,,,,0.06,0.016,-0.05,,,
,-0.034,,,,,0.06,0.014,-0.049,,,
,-0.035,,,,,0.059,0.015,-0.05,,,
,-0.034,,,,,0.06,0.014,-0.049,,,
,-0.035,,,,,0.059,0.015,-0.05,,,
,-0.038,,,,,0.06,0.014,-0.049,,,
,-0.04,,,,,0.059,0.015,-0.053,,,
,-0.039,,,,,0.06,0.014,-0.055,,,
,-0.04,,,,,0.059,0.015,-0.054,,,
,-0.039,,,,,0.06,0.014,-0.055,,,
,-0.04,,,,,0.059,0.015,-0.054,,,
,-0.039,,,,,0.06,0.014,-0.055,,,
,-0.044,,,,,0.058,0.015,-0.054,,,
,-0.045,,,,,0.062,0.014,-0.055,,,
,-0.045,,,,,0.076,0.01,-0.054,,,
,-0.044,,,,,0.075,0.005,-0.07,,,
,-0.044,,,,,0.072,0.005,-0.071,,,
,-0.045,,,,,0.069,0.0,-0.068,,,
,-0.044,,,,,0.069,-0.003,-0.071,,,
,-0.04,,,,,0.065,-0.005,-0.067,,,
,-0.038,,,,,0.063,0.0,-0.065,,,
,-0.035,,,,,0.06,0.002,-0.064,,,
,-0.033,,,,,0.059,0.007,-0.065,,,
,-0.03,,,,,0.063,0.009,-0.061,,,
,-0.028,,,,,0.065,0.003,-0.059,,,
,-0.024,,,,,0.068,-0.006,-0.059,,,
,-0.022,,,,,0.07,-0.004,-0.06,,,
,-0.018,,,,,0.074,0.012,-0.053,,,
,-0.017,,,,,0.075,0.028,-0.046,,,
,-0.013,,,,,0.073,0.042,-0.042,,,
,-0.012,,,,,0.065,0.056,-0.036,,,
,-0.008,,,,,0.062,0.055,-0.032,,,
,-0.013,,,,,0.058,0.05,-0.025,,,
,-0.013,,,,,0.051,0.049,-0.024,,,
,-0.017,,,,,0.047,0.045,-0.025,,,
,-0.019,,,,,0.044,0.043,-0.024,,,
,-0.023,,,,,0.039,0.039,-0.025,,,
,-0.024,,,,,0.04,0.039,-0.024,,,
